tollgate_id,time_window,direction,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,volume
1,9/24/2016 10:20,0,1006.3,1011.2,78,5.2,27.8,64,0,70
1,9/24/2016 10:20,1,1006.3,1011.2,78,5.2,27.8,64,0,86
3,9/24/2016 10:20,0,1006.3,1011.2,78,5.2,27.8,64,0,119
3,9/24/2016 10:20,1,1006.3,1011.2,78,5.2,27.8,64,0,99
2,9/24/2016 10:20,0,1006.3,1011.2,78,5.2,27.8,64,0,85
1,9/24/2016 10:40,0,1006.3,1011.2,78,5.2,27.8,64,0,54
1,9/24/2016 10:40,1,1006.3,1011.2,78,5.2,27.8,64,0,79
2,9/24/2016 10:40,0,1006.3,1011.2,78,5.2,27.8,64,0,77
3,9/24/2016 10:40,0,1006.3,1011.2,78,5.2,27.8,64,0,122
3,9/24/2016 10:40,1,1006.3,1011.2,78,5.2,27.8,64,0,89
1,9/24/2016 11:00,0,1006.3,1011.2,78,5.2,27.8,64,0,54
1,9/24/2016 11:00,1,1006.3,1011.2,78,5.2,27.8,64,0,75
2,9/24/2016 11:00,0,1006.3,1011.2,78,5.2,27.8,64,0,89
3,9/24/2016 11:00,0,1006.3,1011.2,78,5.2,27.8,64,0,115
3,9/24/2016 11:00,1,1006.3,1011.2,78,5.2,27.8,64,0,87
3,9/24/2016 11:20,0,1006.3,1011.2,78,5.2,27.8,64,0,87
3,9/24/2016 11:20,1,1006.3,1011.2,78,5.2,27.8,64,0,84
1,9/24/2016 11:20,0,1006.3,1011.2,78,5.2,27.8,64,0,58
1,9/24/2016 11:20,1,1006.3,1011.2,78,5.2,27.8,64,0,89
2,9/24/2016 11:20,0,1006.3,1011.2,78,5.2,27.8,64,0,61
1,9/24/2016 11:40,0,1006.3,1011.2,78,5.2,27.8,64,0,47
1,9/24/2016 11:40,1,1006.3,1011.2,78,5.2,27.8,64,0,91
3,9/24/2016 11:40,0,1006.3,1011.2,78,5.2,27.8,64,0,104
3,9/24/2016 11:40,1,1006.3,1011.2,78,5.2,27.8,64,0,90
2,9/24/2016 11:40,0,1006.3,1011.2,78,5.2,27.8,64,0,61
2,9/24/2016 12:00,0,1007.8,1012.8,60,2.5,24.4,78,0,64
3,9/24/2016 12:00,0,1007.8,1012.8,60,2.5,24.4,78,0,107
3,9/24/2016 12:00,1,1007.8,1012.8,60,2.5,24.4,78,0,120
1,9/24/2016 12:00,0,1007.8,1012.8,60,2.5,24.4,78,0,49
1,9/24/2016 12:00,1,1007.8,1012.8,60,2.5,24.4,78,0,110
2,9/24/2016 12:20,0,1007.8,1012.8,60,2.5,24.4,78,0,76
1,9/24/2016 12:20,0,1007.8,1012.8,60,2.5,24.4,78,0,31
1,9/24/2016 12:20,1,1007.8,1012.8,60,2.5,24.4,78,0,107
3,9/24/2016 12:20,0,1007.8,1012.8,60,2.5,24.4,78,0,104
3,9/24/2016 12:20,1,1007.8,1012.8,60,2.5,24.4,78,0,72
3,9/24/2016 12:40,0,1007.8,1012.8,60,2.5,24.4,78,0,114
3,9/24/2016 12:40,1,1007.8,1012.8,60,2.5,24.4,78,0,104
2,9/24/2016 12:40,0,1007.8,1012.8,60,2.5,24.4,78,0,70
1,9/24/2016 12:40,0,1007.8,1012.8,60,2.5,24.4,78,0,55
1,9/24/2016 12:40,1,1007.8,1012.8,60,2.5,24.4,78,0,92
3,9/24/2016 13:00,0,1007.8,1012.8,60,2.5,24.4,78,0,122
3,9/24/2016 13:00,1,1007.8,1012.8,60,2.5,24.4,78,0,113
1,9/24/2016 13:00,0,1007.8,1012.8,60,2.5,24.4,78,0,41
1,9/24/2016 13:00,1,1007.8,1012.8,60,2.5,24.4,78,0,90
2,9/24/2016 13:00,0,1007.8,1012.8,60,2.5,24.4,78,0,67
2,9/24/2016 13:20,0,1007.8,1012.8,60,2.5,24.4,78,0,79
3,9/24/2016 13:20,0,1007.8,1012.8,60,2.5,24.4,78,0,122
3,9/24/2016 13:20,1,1007.8,1012.8,60,2.5,24.4,78,0,112
1,9/24/2016 13:20,0,1007.8,1012.8,60,2.5,24.4,78,0,42
1,9/24/2016 13:20,1,1007.8,1012.8,60,2.5,24.4,78,0,117
3,9/24/2016 13:40,0,1007.8,1012.8,60,2.5,24.4,78,0,120
3,9/24/2016 13:40,1,1007.8,1012.8,60,2.5,24.4,78,0,108
2,9/24/2016 13:40,0,1007.8,1012.8,60,2.5,24.4,78,0,83
1,9/24/2016 13:40,0,1007.8,1012.8,60,2.5,24.4,78,0,64
1,9/24/2016 13:40,1,1007.8,1012.8,60,2.5,24.4,78,0,104
3,9/24/2016 14:00,0,1007.8,1012.8,60,2.5,24.4,78,0,122
3,9/24/2016 14:00,1,1007.8,1012.8,60,2.5,24.4,78,0,93
2,9/24/2016 14:00,0,1007.8,1012.8,60,2.5,24.4,78,0,74
1,9/24/2016 14:00,0,1007.8,1012.8,60,2.5,24.4,78,0,56
1,9/24/2016 14:00,1,1007.8,1012.8,60,2.5,24.4,78,0,88
2,9/24/2016 14:20,0,1007.8,1012.8,60,2.5,24.4,78,0,87
3,9/24/2016 14:20,0,1007.8,1012.8,60,2.5,24.4,78,0,116
3,9/24/2016 14:20,1,1007.8,1012.8,60,2.5,24.4,78,0,101
1,9/24/2016 14:20,0,1007.8,1012.8,60,2.5,24.4,78,0,55
1,9/24/2016 14:20,1,1007.8,1012.8,60,2.5,24.4,78,0,87
3,9/24/2016 14:40,0,1007.8,1012.8,60,2.5,24.4,78,0,112
3,9/24/2016 14:40,1,1007.8,1012.8,60,2.5,24.4,78,0,98
2,9/24/2016 14:40,0,1007.8,1012.8,60,2.5,24.4,78,0,97
1,9/24/2016 14:40,0,1007.8,1012.8,60,2.5,24.4,78,0,78
1,9/24/2016 14:40,1,1007.8,1012.8,60,2.5,24.4,78,0,102
1,9/24/2016 15:00,0,1008,1012.9,73,1.5,23.7,82,0,55
1,9/24/2016 15:00,1,1008,1012.9,73,1.5,23.7,82,0,95
3,9/24/2016 15:00,0,1008,1012.9,73,1.5,23.7,82,0,153
3,9/24/2016 15:00,1,1008,1012.9,73,1.5,23.7,82,0,104
2,9/24/2016 15:00,0,1008,1012.9,73,1.5,23.7,82,0,80
3,9/24/2016 15:20,0,1008,1012.9,73,1.5,23.7,82,0,157
3,9/24/2016 15:20,1,1008,1012.9,73,1.5,23.7,82,0,134
1,9/24/2016 15:20,0,1008,1012.9,73,1.5,23.7,82,0,63
1,9/24/2016 15:20,1,1008,1012.9,73,1.5,23.7,82,0,110
2,9/24/2016 15:20,0,1008,1012.9,73,1.5,23.7,82,0,89
3,9/24/2016 15:40,0,1008,1012.9,73,1.5,23.7,82,0,110
3,9/24/2016 15:40,1,1008,1012.9,73,1.5,23.7,82,0,105
1,9/24/2016 15:40,0,1008,1012.9,73,1.5,23.7,82,0,66
1,9/24/2016 15:40,1,1008,1012.9,73,1.5,23.7,82,0,104
2,9/24/2016 15:40,0,1008,1012.9,73,1.5,23.7,82,0,94
1,9/24/2016 16:00,0,1008,1012.9,73,1.5,23.7,82,0,81
1,9/24/2016 16:00,1,1008,1012.9,73,1.5,23.7,82,0,93
3,9/24/2016 16:00,0,1008,1012.9,73,1.5,23.7,82,0,140
3,9/24/2016 16:00,1,1008,1012.9,73,1.5,23.7,82,0,109
2,9/24/2016 16:00,0,1008,1012.9,73,1.5,23.7,82,0,87
3,9/24/2016 16:20,0,1008,1012.9,73,1.5,23.7,82,0,135
3,9/24/2016 16:20,1,1008,1012.9,73,1.5,23.7,82,0,107
2,9/24/2016 16:20,0,1008,1012.9,73,1.5,23.7,82,0,83
1,9/24/2016 16:20,0,1008,1012.9,73,1.5,23.7,82,0,59
1,9/24/2016 16:20,1,1008,1012.9,73,1.5,23.7,82,0,84
3,9/24/2016 16:40,0,1008,1012.9,73,1.5,23.7,82,0,152
3,9/24/2016 16:40,1,1008,1012.9,73,1.5,23.7,82,0,114
2,9/24/2016 16:40,0,1008,1012.9,73,1.5,23.7,82,0,89
1,9/24/2016 16:40,0,1008,1012.9,73,1.5,23.7,82,0,48
1,9/24/2016 16:40,1,1008,1012.9,73,1.5,23.7,82,0,90
3,9/24/2016 17:00,0,1008,1012.9,73,1.5,23.7,82,0,167
3,9/24/2016 17:00,1,1008,1012.9,73,1.5,23.7,82,0,87
1,9/24/2016 17:00,0,1008,1012.9,73,1.5,23.7,82,0,73
1,9/24/2016 17:00,1,1008,1012.9,73,1.5,23.7,82,0,94
2,9/24/2016 17:00,0,1008,1012.9,73,1.5,23.7,82,0,71
3,9/24/2016 17:20,0,1008,1012.9,73,1.5,23.7,82,0,124
3,9/24/2016 17:20,1,1008,1012.9,73,1.5,23.7,82,0,88
2,9/24/2016 17:20,0,1008,1012.9,73,1.5,23.7,82,0,89
1,9/24/2016 17:20,0,1008,1012.9,73,1.5,23.7,82,0,55
1,9/24/2016 17:20,1,1008,1012.9,73,1.5,23.7,82,0,85
3,9/24/2016 17:40,0,1008,1012.9,73,1.5,23.7,82,0,102
3,9/24/2016 17:40,1,1008,1012.9,73,1.5,23.7,82,0,87
2,9/24/2016 17:40,0,1008,1012.9,73,1.5,23.7,82,0,85
1,9/24/2016 17:40,0,1008,1012.9,73,1.5,23.7,82,0,32
1,9/24/2016 17:40,1,1008,1012.9,73,1.5,23.7,82,0,105
3,9/24/2016 18:00,0,1007.1,1012,325,1.4,21.9,91,0,108
3,9/24/2016 18:00,1,1007.1,1012,325,1.4,21.9,91,0,57
1,9/24/2016 18:00,0,1007.1,1012,325,1.4,21.9,91,0,42
1,9/24/2016 18:00,1,1007.1,1012,325,1.4,21.9,91,0,78
2,9/24/2016 18:00,0,1007.1,1012,325,1.4,21.9,91,0,34
3,9/24/2016 18:20,0,1007.1,1012,325,1.4,21.9,91,0,108
3,9/24/2016 18:20,1,1007.1,1012,325,1.4,21.9,91,0,77
1,9/24/2016 18:20,0,1007.1,1012,325,1.4,21.9,91,0,35
1,9/24/2016 18:20,1,1007.1,1012,325,1.4,21.9,91,0,75
1,9/24/2016 18:40,0,1007.1,1012,325,1.4,21.9,91,0,54
1,9/24/2016 18:40,1,1007.1,1012,325,1.4,21.9,91,0,59
3,9/24/2016 18:40,0,1007.1,1012,325,1.4,21.9,91,0,92
3,9/24/2016 18:40,1,1007.1,1012,325,1.4,21.9,91,0,66
2,9/24/2016 18:40,0,1007.1,1012,325,1.4,21.9,91,0,1
1,9/24/2016 19:00,0,1007.1,1012,325,1.4,21.9,91,0,32
1,9/24/2016 19:00,1,1007.1,1012,325,1.4,21.9,91,0,50
3,9/24/2016 19:00,0,1007.1,1012,325,1.4,21.9,91,0,68
3,9/24/2016 19:00,1,1007.1,1012,325,1.4,21.9,91,0,53
3,9/24/2016 19:20,0,1007.1,1012,325,1.4,21.9,91,0,78
3,9/24/2016 19:20,1,1007.1,1012,325,1.4,21.9,91,0,60
1,9/24/2016 19:20,0,1007.1,1012,325,1.4,21.9,91,0,47
1,9/24/2016 19:20,1,1007.1,1012,325,1.4,21.9,91,0,46
2,9/24/2016 19:20,0,1007.1,1012,325,1.4,21.9,91,0,9
2,9/24/2016 19:40,0,1007.1,1012,325,1.4,21.9,91,0,34
1,9/24/2016 19:40,0,1007.1,1012,325,1.4,21.9,91,0,21
1,9/24/2016 19:40,1,1007.1,1012,325,1.4,21.9,91,0,51
3,9/24/2016 19:40,0,1007.1,1012,325,1.4,21.9,91,0,59
3,9/24/2016 19:40,1,1007.1,1012,325,1.4,21.9,91,0,50
3,9/24/2016 20:00,0,1007.1,1012,325,1.4,21.9,91,0,70
3,9/24/2016 20:00,1,1007.1,1012,325,1.4,21.9,91,0,57
2,9/24/2016 20:00,0,1007.1,1012,325,1.4,21.9,91,0,39
1,9/24/2016 20:00,0,1007.1,1012,325,1.4,21.9,91,0,23
1,9/24/2016 20:00,1,1007.1,1012,325,1.4,21.9,91,0,42
3,9/24/2016 20:20,0,1007.1,1012,325,1.4,21.9,91,0,43
3,9/24/2016 20:20,1,1007.1,1012,325,1.4,21.9,91,0,62
2,9/24/2016 20:20,0,1007.1,1012,325,1.4,21.9,91,0,35
1,9/24/2016 20:20,0,1007.1,1012,325,1.4,21.9,91,0,28
1,9/24/2016 20:20,1,1007.1,1012,325,1.4,21.9,91,0,30
3,9/24/2016 20:40,0,1007.1,1012,325,1.4,21.9,91,0,64
3,9/24/2016 20:40,1,1007.1,1012,325,1.4,21.9,91,0,49
2,9/24/2016 20:40,0,1007.1,1012,325,1.4,21.9,91,0,35
1,9/24/2016 20:40,0,1007.1,1012,325,1.4,21.9,91,0,30
1,9/24/2016 20:40,1,1007.1,1012,325,1.4,21.9,91,0,51
3,9/24/2016 21:00,0,1007.5,1012.4,324,1.1,21.2,93,0,56
3,9/24/2016 21:00,1,1007.5,1012.4,324,1.1,21.2,93,0,39
1,9/24/2016 21:00,0,1007.5,1012.4,324,1.1,21.2,93,0,23
1,9/24/2016 21:00,1,1007.5,1012.4,324,1.1,21.2,93,0,26
2,9/24/2016 21:00,0,1007.5,1012.4,324,1.1,21.2,93,0,27
2,9/24/2016 21:20,0,1007.5,1012.4,324,1.1,21.2,93,0,28
3,9/24/2016 21:20,0,1007.5,1012.4,324,1.1,21.2,93,0,54
3,9/24/2016 21:20,1,1007.5,1012.4,324,1.1,21.2,93,0,42
1,9/24/2016 21:20,0,1007.5,1012.4,324,1.1,21.2,93,0,23
1,9/24/2016 21:20,1,1007.5,1012.4,324,1.1,21.2,93,0,27
3,9/24/2016 21:40,0,1007.5,1012.4,324,1.1,21.2,93,0,43
3,9/24/2016 21:40,1,1007.5,1012.4,324,1.1,21.2,93,0,35
1,9/24/2016 21:40,0,1007.5,1012.4,324,1.1,21.2,93,0,16
1,9/24/2016 21:40,1,1007.5,1012.4,324,1.1,21.2,93,0,33
2,9/24/2016 21:40,0,1007.5,1012.4,324,1.1,21.2,93,0,17
3,9/24/2016 22:00,0,1007.5,1012.4,324,1.1,21.2,93,0,38
3,9/24/2016 22:00,1,1007.5,1012.4,324,1.1,21.2,93,0,25
1,9/24/2016 22:00,0,1007.5,1012.4,324,1.1,21.2,93,0,16
1,9/24/2016 22:00,1,1007.5,1012.4,324,1.1,21.2,93,0,21
2,9/24/2016 22:00,0,1007.5,1012.4,324,1.1,21.2,93,0,19
3,9/24/2016 22:20,0,1007.5,1012.4,324,1.1,21.2,93,0,34
3,9/24/2016 22:20,1,1007.5,1012.4,324,1.1,21.2,93,0,27
2,9/24/2016 22:20,0,1007.5,1012.4,324,1.1,21.2,93,0,20
1,9/24/2016 22:20,0,1007.5,1012.4,324,1.1,21.2,93,0,13
1,9/24/2016 22:20,1,1007.5,1012.4,324,1.1,21.2,93,0,20
3,9/24/2016 22:40,0,1007.5,1012.4,324,1.1,21.2,93,0,22
3,9/24/2016 22:40,1,1007.5,1012.4,324,1.1,21.2,93,0,14
1,9/24/2016 22:40,0,1007.5,1012.4,324,1.1,21.2,93,0,15
1,9/24/2016 22:40,1,1007.5,1012.4,324,1.1,21.2,93,0,23
2,9/24/2016 22:40,0,1007.5,1012.4,324,1.1,21.2,93,0,16
3,9/24/2016 23:00,0,1007.5,1012.4,324,1.1,21.2,93,0,38
3,9/24/2016 23:00,1,1007.5,1012.4,324,1.1,21.2,93,0,24
2,9/24/2016 23:00,0,1007.5,1012.4,324,1.1,21.2,93,0,10
1,9/24/2016 23:00,0,1007.5,1012.4,324,1.1,21.2,93,0,6
1,9/24/2016 23:00,1,1007.5,1012.4,324,1.1,21.2,93,0,17
1,9/24/2016 23:20,0,1007.5,1012.4,324,1.1,21.2,93,0,10
1,9/24/2016 23:20,1,1007.5,1012.4,324,1.1,21.2,93,0,16
3,9/24/2016 23:20,0,1007.5,1012.4,324,1.1,21.2,93,0,19
3,9/24/2016 23:20,1,1007.5,1012.4,324,1.1,21.2,93,0,28
2,9/24/2016 23:20,0,1007.5,1012.4,324,1.1,21.2,93,0,16
3,9/24/2016 23:40,0,1007.5,1012.4,324,1.1,21.2,93,0,18
3,9/24/2016 23:40,1,1007.5,1012.4,324,1.1,21.2,93,0,14
2,9/24/2016 23:40,0,1007.5,1012.4,324,1.1,21.2,93,0,7
1,9/24/2016 23:40,0,1007.5,1012.4,324,1.1,21.2,93,0,4
1,9/24/2016 23:40,1,1007.5,1012.4,324,1.1,21.2,93,0,12
2,9/25/2016 0:00,0,1008.7,1013.7,195,1.1,23.4,87,0,3
3,9/25/2016 0:00,0,1008.7,1013.7,195,1.1,23.4,87,0,15
3,9/25/2016 0:00,1,1008.7,1013.7,195,1.1,23.4,87,0,147
1,9/25/2016 0:00,0,1008.7,1013.7,195,1.1,23.4,87,0,14
1,9/25/2016 0:00,1,1008.7,1013.7,195,1.1,23.4,87,0,98
3,9/25/2016 0:20,0,1008.7,1013.7,195,1.1,23.4,87,0,18
3,9/25/2016 0:20,1,1008.7,1013.7,195,1.1,23.4,87,0,111
1,9/25/2016 0:20,0,1008.7,1013.7,195,1.1,23.4,87,0,8
1,9/25/2016 0:20,1,1008.7,1013.7,195,1.1,23.4,87,0,52
1,9/25/2016 0:40,0,1008.7,1013.7,195,1.1,23.4,87,0,7
1,9/25/2016 0:40,1,1008.7,1013.7,195,1.1,23.4,87,0,27
3,9/25/2016 0:40,0,1008.7,1013.7,195,1.1,23.4,87,0,20
3,9/25/2016 0:40,1,1008.7,1013.7,195,1.1,23.4,87,0,86
2,9/25/2016 0:40,0,1008.7,1013.7,195,1.1,23.4,87,0,1
1,9/25/2016 1:00,0,1008.7,1013.7,195,1.1,23.4,87,0,8
1,9/25/2016 1:00,1,1008.7,1013.7,195,1.1,23.4,87,0,14
3,9/25/2016 1:00,0,1008.7,1013.7,195,1.1,23.4,87,0,18
3,9/25/2016 1:00,1,1008.7,1013.7,195,1.1,23.4,87,0,7
3,9/25/2016 1:20,0,1008.7,1013.7,195,1.1,23.4,87,0,19
3,9/25/2016 1:20,1,1008.7,1013.7,195,1.1,23.4,87,0,9
1,9/25/2016 1:20,0,1008.7,1013.7,195,1.1,23.4,87,0,6
1,9/25/2016 1:20,1,1008.7,1013.7,195,1.1,23.4,87,0,6
2,9/25/2016 1:20,0,1008.7,1013.7,195,1.1,23.4,87,0,3
3,9/25/2016 1:40,0,1008.7,1013.7,195,1.1,23.4,87,0,11
3,9/25/2016 1:40,1,1008.7,1013.7,195,1.1,23.4,87,0,7
1,9/25/2016 1:40,0,1008.7,1013.7,195,1.1,23.4,87,0,2
1,9/25/2016 1:40,1,1008.7,1013.7,195,1.1,23.4,87,0,10
2,9/25/2016 1:40,0,1008.7,1013.7,195,1.1,23.4,87,0,2
3,9/25/2016 2:00,0,1008.7,1013.7,195,1.1,23.4,87,0,13
3,9/25/2016 2:00,1,1008.7,1013.7,195,1.1,23.4,87,0,7
1,9/25/2016 2:00,0,1008.7,1013.7,195,1.1,23.4,87,0,5
1,9/25/2016 2:00,1,1008.7,1013.7,195,1.1,23.4,87,0,16
1,9/25/2016 2:20,0,1008.7,1013.7,195,1.1,23.4,87,0,10
1,9/25/2016 2:20,1,1008.7,1013.7,195,1.1,23.4,87,0,6
3,9/25/2016 2:20,0,1008.7,1013.7,195,1.1,23.4,87,0,19
3,9/25/2016 2:20,1,1008.7,1013.7,195,1.1,23.4,87,0,4
1,9/25/2016 2:40,0,1008.7,1013.7,195,1.1,23.4,87,0,8
1,9/25/2016 2:40,1,1008.7,1013.7,195,1.1,23.4,87,0,5
3,9/25/2016 2:40,0,1008.7,1013.7,195,1.1,23.4,87,0,17
3,9/25/2016 2:40,1,1008.7,1013.7,195,1.1,23.4,87,0,4
3,9/25/2016 3:00,0,1008.9,1013.8,102,2.4,28.5,65,0,18
3,9/25/2016 3:00,1,1008.9,1013.8,102,2.4,28.5,65,0,3
1,9/25/2016 3:00,0,1008.9,1013.8,102,2.4,28.5,65,0,5
1,9/25/2016 3:00,1,1008.9,1013.8,102,2.4,28.5,65,0,10
3,9/25/2016 3:20,0,1008.9,1013.8,102,2.4,28.5,65,0,16
3,9/25/2016 3:20,1,1008.9,1013.8,102,2.4,28.5,65,0,4
1,9/25/2016 3:20,0,1008.9,1013.8,102,2.4,28.5,65,0,6
1,9/25/2016 3:20,1,1008.9,1013.8,102,2.4,28.5,65,0,18
1,9/25/2016 3:40,0,1008.9,1013.8,102,2.4,28.5,65,0,11
1,9/25/2016 3:40,1,1008.9,1013.8,102,2.4,28.5,65,0,16
3,9/25/2016 3:40,0,1008.9,1013.8,102,2.4,28.5,65,0,8
3,9/25/2016 3:40,1,1008.9,1013.8,102,2.4,28.5,65,0,5
1,9/25/2016 4:00,0,1008.9,1013.8,102,2.4,28.5,65,0,7
1,9/25/2016 4:00,1,1008.9,1013.8,102,2.4,28.5,65,0,7
3,9/25/2016 4:00,0,1008.9,1013.8,102,2.4,28.5,65,0,15
3,9/25/2016 4:00,1,1008.9,1013.8,102,2.4,28.5,65,0,3
1,9/25/2016 4:20,0,1008.9,1013.8,102,2.4,28.5,65,0,7
1,9/25/2016 4:20,1,1008.9,1013.8,102,2.4,28.5,65,0,16
3,9/25/2016 4:20,0,1008.9,1013.8,102,2.4,28.5,65,0,6
3,9/25/2016 4:20,1,1008.9,1013.8,102,2.4,28.5,65,0,4
1,9/25/2016 4:40,0,1008.9,1013.8,102,2.4,28.5,65,0,13
1,9/25/2016 4:40,1,1008.9,1013.8,102,2.4,28.5,65,0,31
3,9/25/2016 4:40,0,1008.9,1013.8,102,2.4,28.5,65,0,11
3,9/25/2016 4:40,1,1008.9,1013.8,102,2.4,28.5,65,0,17
3,9/25/2016 5:00,0,1008.9,1013.8,102,2.4,28.5,65,0,11
3,9/25/2016 5:00,1,1008.9,1013.8,102,2.4,28.5,65,0,10
1,9/25/2016 5:00,0,1008.9,1013.8,102,2.4,28.5,65,0,9
1,9/25/2016 5:00,1,1008.9,1013.8,102,2.4,28.5,65,0,35
2,9/25/2016 5:00,0,1008.9,1013.8,102,2.4,28.5,65,0,9
2,9/25/2016 5:20,0,1008.9,1013.8,102,2.4,28.5,65,0,15
3,9/25/2016 5:20,0,1008.9,1013.8,102,2.4,28.5,65,0,20
3,9/25/2016 5:20,1,1008.9,1013.8,102,2.4,28.5,65,0,10
1,9/25/2016 5:20,0,1008.9,1013.8,102,2.4,28.5,65,0,6
1,9/25/2016 5:20,1,1008.9,1013.8,102,2.4,28.5,65,0,30
1,9/25/2016 5:40,0,1008.9,1013.8,102,2.4,28.5,65,0,8
1,9/25/2016 5:40,1,1008.9,1013.8,102,2.4,28.5,65,0,33
3,9/25/2016 5:40,0,1008.9,1013.8,102,2.4,28.5,65,0,21
3,9/25/2016 5:40,1,1008.9,1013.8,102,2.4,28.5,65,0,17
2,9/25/2016 5:40,0,1008.9,1013.8,102,2.4,28.5,65,0,16
3,9/25/2016 6:00,0,1006.4,1011.3,85,2.9,29.9,58,0,36
3,9/25/2016 6:00,1,1006.4,1011.3,85,2.9,29.9,58,0,21
2,9/25/2016 6:00,0,1006.4,1011.3,85,2.9,29.9,58,0,22
1,9/25/2016 6:00,0,1006.4,1011.3,85,2.9,29.9,58,0,10
1,9/25/2016 6:00,1,1006.4,1011.3,85,2.9,29.9,58,0,41
2,9/25/2016 6:20,0,1006.4,1011.3,85,2.9,29.9,58,0,23
3,9/25/2016 6:20,0,1006.4,1011.3,85,2.9,29.9,58,0,43
3,9/25/2016 6:20,1,1006.4,1011.3,85,2.9,29.9,58,0,28
1,9/25/2016 6:20,0,1006.4,1011.3,85,2.9,29.9,58,0,12
1,9/25/2016 6:20,1,1006.4,1011.3,85,2.9,29.9,58,0,47
3,9/25/2016 6:40,0,1006.4,1011.3,85,2.9,29.9,58,0,69
3,9/25/2016 6:40,1,1006.4,1011.3,85,2.9,29.9,58,0,49
1,9/25/2016 6:40,0,1006.4,1011.3,85,2.9,29.9,58,0,26
1,9/25/2016 6:40,1,1006.4,1011.3,85,2.9,29.9,58,0,60
2,9/25/2016 6:40,0,1006.4,1011.3,85,2.9,29.9,58,0,29
2,9/25/2016 7:00,0,1006.4,1011.3,85,2.9,29.9,58,0,30
3,9/25/2016 7:00,0,1006.4,1011.3,85,2.9,29.9,58,0,71
3,9/25/2016 7:00,1,1006.4,1011.3,85,2.9,29.9,58,0,50
1,9/25/2016 7:00,0,1006.4,1011.3,85,2.9,29.9,58,0,20
1,9/25/2016 7:00,1,1006.4,1011.3,85,2.9,29.9,58,0,65
3,9/25/2016 7:20,0,1006.4,1011.3,85,2.9,29.9,58,0,81
3,9/25/2016 7:20,1,1006.4,1011.3,85,2.9,29.9,58,0,72
1,9/25/2016 7:20,0,1006.4,1011.3,85,2.9,29.9,58,0,22
1,9/25/2016 7:20,1,1006.4,1011.3,85,2.9,29.9,58,0,81
2,9/25/2016 7:20,0,1006.4,1011.3,85,2.9,29.9,58,0,45
3,9/25/2016 7:40,0,1006.4,1011.3,85,2.9,29.9,58,0,88
3,9/25/2016 7:40,1,1006.4,1011.3,85,2.9,29.9,58,0,112
2,9/25/2016 7:40,0,1006.4,1011.3,85,2.9,29.9,58,0,62
1,9/25/2016 7:40,0,1006.4,1011.3,85,2.9,29.9,58,0,33
1,9/25/2016 7:40,1,1006.4,1011.3,85,2.9,29.9,58,0,65
3,9/25/2016 8:00,0,1006.4,1011.3,85,2.9,29.9,58,0,115
3,9/25/2016 8:00,1,1006.4,1011.3,85,2.9,29.9,58,0,112
2,9/25/2016 8:00,0,1006.4,1011.3,85,2.9,29.9,58,0,70
1,9/25/2016 8:00,0,1006.4,1011.3,85,2.9,29.9,58,0,35
1,9/25/2016 8:00,1,1006.4,1011.3,85,2.9,29.9,58,0,98
3,9/25/2016 8:20,0,1006.4,1011.3,85,2.9,29.9,58,0,88
3,9/25/2016 8:20,1,1006.4,1011.3,85,2.9,29.9,58,0,111
2,9/25/2016 8:20,0,1006.4,1011.3,85,2.9,29.9,58,0,75
1,9/25/2016 8:20,0,1006.4,1011.3,85,2.9,29.9,58,0,40
1,9/25/2016 8:20,1,1006.4,1011.3,85,2.9,29.9,58,0,96
2,9/25/2016 8:40,0,1006.4,1011.3,85,2.9,29.9,58,0,90
1,9/25/2016 8:40,0,1006.4,1011.3,85,2.9,29.9,58,0,50
1,9/25/2016 8:40,1,1006.4,1011.3,85,2.9,29.9,58,0,105
3,9/25/2016 8:40,0,1006.4,1011.3,85,2.9,29.9,58,0,110
3,9/25/2016 8:40,1,1006.4,1011.3,85,2.9,29.9,58,0,120
3,9/25/2016 9:00,0,1006.6,1011.5,57,2.8,28.9,57,0,92
3,9/25/2016 9:00,1,1006.6,1011.5,57,2.8,28.9,57,0,108
2,9/25/2016 9:00,0,1006.6,1011.5,57,2.8,28.9,57,0,64
1,9/25/2016 9:00,0,1006.6,1011.5,57,2.8,28.9,57,0,41
1,9/25/2016 9:00,1,1006.6,1011.5,57,2.8,28.9,57,0,108
2,9/25/2016 9:20,0,1006.6,1011.5,57,2.8,28.9,57,0,104
1,9/25/2016 9:20,0,1006.6,1011.5,57,2.8,28.9,57,0,42
1,9/25/2016 9:20,1,1006.6,1011.5,57,2.8,28.9,57,0,103
3,9/25/2016 9:20,0,1006.6,1011.5,57,2.8,28.9,57,0,125
3,9/25/2016 9:20,1,1006.6,1011.5,57,2.8,28.9,57,0,140
2,9/25/2016 9:40,0,1006.6,1011.5,57,2.8,28.9,57,0,93
3,9/25/2016 9:40,0,1006.6,1011.5,57,2.8,28.9,57,0,110
3,9/25/2016 9:40,1,1006.6,1011.5,57,2.8,28.9,57,0,102
1,9/25/2016 9:40,0,1006.6,1011.5,57,2.8,28.9,57,0,49
1,9/25/2016 9:40,1,1006.6,1011.5,57,2.8,28.9,57,0,95
1,9/25/2016 10:00,0,1006.6,1011.5,57,2.8,28.9,57,0,50
1,9/25/2016 10:00,1,1006.6,1011.5,57,2.8,28.9,57,0,86
