tollgate_id,time_window,Time,direction,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,volume,dayofweek
1,9/23/2016 12:20,12:20:00 PM,1,1009.5,1014.5,80,2.5,24.3,77,0,97,Friday
2,9/23/2016 12:20,12:20:00 PM,0,1009.5,1014.5,80,2.5,24.3,77,0,77,Friday
3,9/23/2016 12:20,12:20:00 PM,0,1009.5,1014.5,80,2.5,24.3,77,0,124,Friday
3,9/23/2016 12:20,12:20:00 PM,1,1009.5,1014.5,80,2.5,24.3,77,0,79,Friday
3,9/23/2016 12:40,12:40:00 PM,0,1009.5,1014.5,80,2.5,24.3,77,0,110,Friday
3,9/23/2016 12:40,12:40:00 PM,1,1009.5,1014.5,80,2.5,24.3,77,0,99,Friday
1,9/23/2016 12:40,12:40:00 PM,0,1009.5,1014.5,80,2.5,24.3,77,0,61,Friday
1,9/23/2016 12:40,12:40:00 PM,1,1009.5,1014.5,80,2.5,24.3,77,0,90,Friday
2,9/23/2016 12:40,12:40:00 PM,0,1009.5,1014.5,80,2.5,24.3,77,0,84,Friday
3,9/23/2016 13:00,1:00:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,117,Friday
3,9/23/2016 13:00,1:00:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,101,Friday
2,9/23/2016 13:00,1:00:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,78,Friday
1,9/23/2016 13:00,1:00:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,57,Friday
1,9/23/2016 13:00,1:00:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,107,Friday
2,9/23/2016 13:20,1:20:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,67,Friday
3,9/23/2016 13:20,1:20:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,108,Friday
3,9/23/2016 13:20,1:20:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,114,Friday
1,9/23/2016 13:20,1:20:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,67,Friday
1,9/23/2016 13:20,1:20:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,109,Friday
2,9/23/2016 13:40,1:40:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,83,Friday
3,9/23/2016 13:40,1:40:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,134,Friday
3,9/23/2016 13:40,1:40:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,118,Friday
1,9/23/2016 13:40,1:40:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,45,Friday
1,9/23/2016 13:40,1:40:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,127,Friday
2,9/23/2016 14:00,2:00:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,65,Friday
3,9/23/2016 14:00,2:00:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,161,Friday
3,9/23/2016 14:00,2:00:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,105,Friday
1,9/23/2016 14:00,2:00:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,58,Friday
1,9/23/2016 14:00,2:00:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,108,Friday
1,9/23/2016 14:20,2:20:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,53,Friday
1,9/23/2016 14:20,2:20:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,115,Friday
3,9/23/2016 14:20,2:20:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,132,Friday
3,9/23/2016 14:20,2:20:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,129,Friday
2,9/23/2016 14:20,2:20:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,81,Friday
1,9/23/2016 14:40,2:40:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,59,Friday
1,9/23/2016 14:40,2:40:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,125,Friday
2,9/23/2016 14:40,2:40:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,93,Friday
3,9/23/2016 14:40,2:40:00 AM,0,1009.5,1014.5,80,2.5,24.3,77,0,150,Friday
3,9/23/2016 14:40,2:40:00 AM,1,1009.5,1014.5,80,2.5,24.3,77,0,97,Friday
2,9/23/2016 15:00,3:00:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,98,Friday
1,9/23/2016 15:00,3:00:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,47,Friday
1,9/23/2016 15:00,3:00:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,98,Friday
3,9/23/2016 15:00,3:00:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,164,Friday
3,9/23/2016 15:00,3:00:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,98,Friday
1,9/23/2016 15:20,3:20:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,66,Friday
1,9/23/2016 15:20,3:20:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,113,Friday
2,9/23/2016 15:20,3:20:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,93,Friday
3,9/23/2016 15:20,3:20:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,150,Friday
3,9/23/2016 15:20,3:20:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,120,Friday
3,9/23/2016 15:40,3:40:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,182,Friday
3,9/23/2016 15:40,3:40:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,107,Friday
1,9/23/2016 15:40,3:40:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,78,Friday
1,9/23/2016 15:40,3:40:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,114,Friday
2,9/23/2016 15:40,3:40:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,82,Friday
3,9/23/2016 16:00,4:00:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,155,Friday
3,9/23/2016 16:00,4:00:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,102,Friday
1,9/23/2016 16:00,4:00:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,76,Friday
1,9/23/2016 16:00,4:00:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,110,Friday
2,9/23/2016 16:00,4:00:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,77,Friday
1,9/23/2016 16:20,4:20:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,86,Friday
1,9/23/2016 16:20,4:20:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,112,Friday
3,9/23/2016 16:20,4:20:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,137,Friday
3,9/23/2016 16:20,4:20:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,119,Friday
2,9/23/2016 16:20,4:20:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,100,Friday
3,9/23/2016 16:40,4:40:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,146,Friday
3,9/23/2016 16:40,4:40:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,137,Friday
1,9/23/2016 16:40,4:40:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,44,Friday
1,9/23/2016 16:40,4:40:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,113,Friday
2,9/23/2016 16:40,4:40:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,110,Friday
2,9/23/2016 17:00,5:00:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,95,Friday
3,9/23/2016 17:00,5:00:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,130,Friday
3,9/23/2016 17:00,5:00:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,86,Friday
1,9/23/2016 17:00,5:00:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,45,Friday
1,9/23/2016 17:00,5:00:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,113,Friday
2,9/23/2016 17:20,5:20:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,92,Friday
3,9/23/2016 17:20,5:20:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,108,Friday
3,9/23/2016 17:20,5:20:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,110,Friday
1,9/23/2016 17:20,5:20:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,38,Friday
1,9/23/2016 17:20,5:20:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,105,Friday
2,9/23/2016 17:40,5:40:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,95,Friday
3,9/23/2016 17:40,5:40:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,137,Friday
3,9/23/2016 17:40,5:40:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,121,Friday
1,9/23/2016 17:40,5:40:00 AM,0,1009.7,1014.6,82,2,23.4,79,0,46,Friday
1,9/23/2016 17:40,5:40:00 AM,1,1009.7,1014.6,82,2,23.4,79,0,141,Friday
2,9/23/2016 18:00,6:00:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,80,Friday
3,9/23/2016 18:00,6:00:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,98,Friday
3,9/23/2016 18:00,6:00:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,100,Friday
1,9/23/2016 18:00,6:00:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,40,Friday
1,9/23/2016 18:00,6:00:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,93,Friday
2,9/23/2016 18:20,6:20:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,71,Friday
3,9/23/2016 18:20,6:20:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,129,Friday
3,9/23/2016 18:20,6:20:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,95,Friday
1,9/23/2016 18:20,6:20:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,45,Friday
1,9/23/2016 18:20,6:20:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,96,Friday
2,9/23/2016 18:40,6:40:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,80,Friday
3,9/23/2016 18:40,6:40:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,80,Friday
3,9/23/2016 18:40,6:40:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,96,Friday
1,9/23/2016 18:40,6:40:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,32,Friday
1,9/23/2016 18:40,6:40:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,108,Friday
2,9/23/2016 19:00,7:00:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,63,Friday
1,9/23/2016 19:00,7:00:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,29,Friday
1,9/23/2016 19:00,7:00:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,53,Friday
3,9/23/2016 19:00,7:00:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,63,Friday
3,9/23/2016 19:00,7:00:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,58,Friday
2,9/23/2016 19:20,7:20:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,57,Friday
3,9/23/2016 19:20,7:20:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,70,Friday
3,9/23/2016 19:20,7:20:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,86,Friday
1,9/23/2016 19:20,7:20:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,23,Friday
1,9/23/2016 19:20,7:20:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,61,Friday
2,9/23/2016 19:40,7:40:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,62,Friday
3,9/23/2016 19:40,7:40:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,50,Friday
3,9/23/2016 19:40,7:40:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,55,Friday
1,9/23/2016 19:40,7:40:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,32,Friday
1,9/23/2016 19:40,7:40:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,56,Friday
2,9/23/2016 20:00,8:00:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,40,Friday
1,9/23/2016 20:00,8:00:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,27,Friday
1,9/23/2016 20:00,8:00:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,34,Friday
3,9/23/2016 20:00,8:00:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,54,Friday
3,9/23/2016 20:00,8:00:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,58,Friday
3,9/23/2016 20:20,8:20:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,42,Friday
3,9/23/2016 20:20,8:20:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,49,Friday
2,9/23/2016 20:20,8:20:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,31,Friday
1,9/23/2016 20:20,8:20:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,25,Friday
1,9/23/2016 20:20,8:20:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,36,Friday
1,9/23/2016 20:40,8:40:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,28,Friday
1,9/23/2016 20:40,8:40:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,47,Friday
3,9/23/2016 20:40,8:40:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,49,Friday
3,9/23/2016 20:40,8:40:00 AM,1,1008.8,1013.7,317,1.8,21.4,88,0,43,Friday
2,9/23/2016 20:40,8:40:00 AM,0,1008.8,1013.7,317,1.8,21.4,88,0,40,Friday
1,9/23/2016 21:00,9:00:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,15,Friday
1,9/23/2016 21:00,9:00:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,36,Friday
3,9/23/2016 21:00,9:00:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,45,Friday
3,9/23/2016 21:00,9:00:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,46,Friday
2,9/23/2016 21:00,9:00:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,25,Friday
3,9/23/2016 21:20,9:20:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,45,Friday
3,9/23/2016 21:20,9:20:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,35,Friday
1,9/23/2016 21:20,9:20:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,25,Friday
1,9/23/2016 21:20,9:20:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,28,Friday
2,9/23/2016 21:20,9:20:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,25,Friday
2,9/23/2016 21:40,9:40:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,27,Friday
1,9/23/2016 21:40,9:40:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,21,Friday
1,9/23/2016 21:40,9:40:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,46,Friday
3,9/23/2016 21:40,9:40:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,45,Friday
3,9/23/2016 21:40,9:40:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,27,Friday
2,9/23/2016 22:00,10:00:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,19,Friday
1,9/23/2016 22:00,10:00:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,21,Friday
1,9/23/2016 22:00,10:00:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,20,Friday
3,9/23/2016 22:00,10:00:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,30,Friday
3,9/23/2016 22:00,10:00:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,29,Friday
3,9/23/2016 22:20,10:20:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,28,Friday
3,9/23/2016 22:20,10:20:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,17,Friday
2,9/23/2016 22:20,10:20:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,30,Friday
1,9/23/2016 22:20,10:20:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,9,Friday
1,9/23/2016 22:20,10:20:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,31,Friday
2,9/23/2016 22:40,10:40:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,30,Friday
1,9/23/2016 22:40,10:40:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,12,Friday
1,9/23/2016 22:40,10:40:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,17,Friday
3,9/23/2016 22:40,10:40:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,19,Friday
3,9/23/2016 22:40,10:40:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,34,Friday
2,9/23/2016 23:00,11:00:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,11,Friday
3,9/23/2016 23:00,11:00:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,15,Friday
3,9/23/2016 23:00,11:00:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,12,Friday
1,9/23/2016 23:00,11:00:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,4,Friday
1,9/23/2016 23:00,11:00:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,12,Friday
3,9/23/2016 23:20,11:20:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,16,Friday
3,9/23/2016 23:20,11:20:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,9,Friday
2,9/23/2016 23:20,11:20:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,11,Friday
1,9/23/2016 23:20,11:20:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,1,Friday
1,9/23/2016 23:20,11:20:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,15,Friday
1,9/23/2016 23:40,11:40:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,6,Friday
1,9/23/2016 23:40,11:40:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,20,Friday
3,9/23/2016 23:40,11:40:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,13,Friday
3,9/23/2016 23:40,11:40:00 AM,1,1008.9,1013.9,319,1.7,20.7,93,0,11,Friday
2,9/23/2016 23:40,11:40:00 AM,0,1008.9,1013.9,319,1.7,20.7,93,0,9,Friday
1,9/24/2016 0:00,12:00:00 PM,0,1009.8,1014.8,301,1,22.7,87,0,9,Saturday
1,9/24/2016 0:00,12:00:00 PM,1,1009.8,1014.8,301,1,22.7,87,0,117,Saturday
2,9/24/2016 0:00,12:00:00 PM,0,1009.8,1014.8,301,1,22.7,87,0,2,Saturday
3,9/24/2016 0:00,12:00:00 PM,0,1009.8,1014.8,301,1,22.7,87,0,14,Saturday
3,9/24/2016 0:00,12:00:00 PM,1,1009.8,1014.8,301,1,22.7,87,0,170,Saturday
1,9/24/2016 0:20,12:20:00 PM,0,1009.8,1014.8,301,1,22.7,87,0,12,Saturday
1,9/24/2016 0:20,12:20:00 PM,1,1009.8,1014.8,301,1,22.7,87,0,118,Saturday
3,9/24/2016 0:20,12:20:00 PM,0,1009.8,1014.8,301,1,22.7,87,0,14,Saturday
3,9/24/2016 0:20,12:20:00 PM,1,1009.8,1014.8,301,1,22.7,87,0,106,Saturday
2,9/24/2016 0:20,12:20:00 PM,0,1009.8,1014.8,301,1,22.7,87,0,1,Saturday
3,9/24/2016 0:40,12:40:00 PM,0,1009.8,1014.8,301,1,22.7,87,0,24,Saturday
3,9/24/2016 0:40,12:40:00 PM,1,1009.8,1014.8,301,1,22.7,87,0,92,Saturday
2,9/24/2016 0:40,12:40:00 PM,0,1009.8,1014.8,301,1,22.7,87,0,3,Saturday
1,9/24/2016 0:40,12:40:00 PM,0,1009.8,1014.8,301,1,22.7,87,0,6,Saturday
1,9/24/2016 0:40,12:40:00 PM,1,1009.8,1014.8,301,1,22.7,87,0,61,Saturday
1,9/24/2016 1:00,1:00:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,14,Saturday
1,9/24/2016 1:00,1:00:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,10,Saturday
2,9/24/2016 1:00,1:00:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,1,Saturday
3,9/24/2016 1:00,1:00:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,19,Saturday
3,9/24/2016 1:00,1:00:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,6,Saturday
1,9/24/2016 1:20,1:20:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,6,Saturday
1,9/24/2016 1:20,1:20:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,4,Saturday
3,9/24/2016 1:20,1:20:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,20,Saturday
3,9/24/2016 1:20,1:20:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,7,Saturday
3,9/24/2016 1:40,1:40:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,12,Saturday
3,9/24/2016 1:40,1:40:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,13,Saturday
1,9/24/2016 1:40,1:40:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,10,Saturday
1,9/24/2016 1:40,1:40:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,8,Saturday
2,9/24/2016 1:40,1:40:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,2,Saturday
1,9/24/2016 2:00,2:00:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,10,Saturday
1,9/24/2016 2:00,2:00:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,9,Saturday
3,9/24/2016 2:00,2:00:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,16,Saturday
3,9/24/2016 2:00,2:00:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,8,Saturday
3,9/24/2016 2:20,2:20:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,16,Saturday
3,9/24/2016 2:20,2:20:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,1,Saturday
1,9/24/2016 2:20,2:20:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,4,Saturday
1,9/24/2016 2:20,2:20:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,8,Saturday
3,9/24/2016 2:40,2:40:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,14,Saturday
3,9/24/2016 2:40,2:40:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,10,Saturday
1,9/24/2016 2:40,2:40:00 AM,0,1009.8,1014.8,301,1,22.7,87,0,8,Saturday
1,9/24/2016 2:40,2:40:00 AM,1,1009.8,1014.8,301,1,22.7,87,0,10,Saturday
1,9/24/2016 3:00,3:00:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,11,Saturday
1,9/24/2016 3:00,3:00:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,6,Saturday
3,9/24/2016 3:00,3:00:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,11,Saturday
3,9/24/2016 3:00,3:00:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,7,Saturday
1,9/24/2016 3:20,3:20:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,10,Saturday
1,9/24/2016 3:20,3:20:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,23,Saturday
3,9/24/2016 3:20,3:20:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,11,Saturday
3,9/24/2016 3:20,3:20:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,4,Saturday
3,9/24/2016 3:40,3:40:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,16,Saturday
3,9/24/2016 3:40,3:40:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,8,Saturday
1,9/24/2016 3:40,3:40:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,14,Saturday
1,9/24/2016 3:40,3:40:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,15,Saturday
1,9/24/2016 4:00,4:00:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,6,Saturday
1,9/24/2016 4:00,4:00:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,16,Saturday
3,9/24/2016 4:00,4:00:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,12,Saturday
3,9/24/2016 4:00,4:00:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,6,Saturday
1,9/24/2016 4:20,4:20:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,11,Saturday
1,9/24/2016 4:20,4:20:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,16,Saturday
3,9/24/2016 4:20,4:20:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,14,Saturday
3,9/24/2016 4:20,4:20:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,2,Saturday
1,9/24/2016 4:40,4:40:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,20,Saturday
1,9/24/2016 4:40,4:40:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,25,Saturday
3,9/24/2016 4:40,4:40:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,13,Saturday
3,9/24/2016 4:40,4:40:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,7,Saturday
2,9/24/2016 4:40,4:40:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,1,Saturday
1,9/24/2016 5:00,5:00:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,4,Saturday
1,9/24/2016 5:00,5:00:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,29,Saturday
2,9/24/2016 5:00,5:00:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,14,Saturday
3,9/24/2016 5:00,5:00:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,8,Saturday
3,9/24/2016 5:00,5:00:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,8,Saturday
3,9/24/2016 5:20,5:20:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,12,Saturday
3,9/24/2016 5:20,5:20:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,12,Saturday
2,9/24/2016 5:20,5:20:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,17,Saturday
1,9/24/2016 5:20,5:20:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,5,Saturday
1,9/24/2016 5:20,5:20:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,38,Saturday
3,9/24/2016 5:40,5:40:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,34,Saturday
3,9/24/2016 5:40,5:40:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,14,Saturday
2,9/24/2016 5:40,5:40:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,16,Saturday
1,9/24/2016 5:40,5:40:00 AM,0,1009.2,1014.1,193,1.3,27.8,64,0,9,Saturday
1,9/24/2016 5:40,5:40:00 AM,1,1009.2,1014.1,193,1.3,27.8,64,0,30,Saturday
3,9/24/2016 6:00,6:00:00 AM,0,1006.6,1011.5,54,3.8,29.6,55,0,35,Saturday
3,9/24/2016 6:00,6:00:00 AM,1,1006.6,1011.5,54,3.8,29.6,55,0,17,Saturday
1,9/24/2016 6:00,6:00:00 AM,0,1006.6,1011.5,54,3.8,29.6,55,0,8,Saturday
1,9/24/2016 6:00,6:00:00 AM,1,1006.6,1011.5,54,3.8,29.6,55,0,37,Saturday
