tollgate_id,time_window,Time,direction,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,volume,dayofweek,A,B,C
3,9/24/2016 19:20,7:20:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,78,Saturday,111.7170175,102.3115789,205.3961111
3,9/24/2016 19:20,7:20:00 AM,1,1007.1,1012,325,1.4,21.9,91,0,60,Saturday,111.7170175,102.3115789,205.3961111
1,9/24/2016 19:20,7:20:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,47,Saturday,0,118.6022581,168.0728947
1,9/24/2016 19:20,7:20:00 AM,1,1007.1,1012,325,1.4,21.9,91,0,46,Saturday,0,118.6022581,168.0728947
2,9/24/2016 19:20,7:20:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,9,Saturday,65.80140187,0,0
2,9/24/2016 19:40,7:40:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,34,Saturday,67.72898551,0,0
1,9/24/2016 19:40,7:40:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,21,Saturday,0,116.075,186.76625
1,9/24/2016 19:40,7:40:00 AM,1,1007.1,1012,325,1.4,21.9,91,0,51,Saturday,0,116.075,186.76625
3,9/24/2016 19:40,7:40:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,59,Saturday,116.5927344,105.910875,167.257619
3,9/24/2016 19:40,7:40:00 AM,1,1007.1,1012,325,1.4,21.9,91,0,50,Saturday,116.5927344,105.910875,167.257619
3,9/24/2016 20:00,8:00:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,70,Saturday,125.7868595,110.4378409,227.8983333
3,9/24/2016 20:00,8:00:00 AM,1,1007.1,1012,325,1.4,21.9,91,0,57,Saturday,125.7868595,110.4378409,227.8983333
2,9/24/2016 20:00,8:00:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,39,Saturday,68.48784983,0,0
1,9/24/2016 20:00,8:00:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,23,Saturday,0,128.0561364,190.5085294
1,9/24/2016 20:00,8:00:00 AM,1,1007.1,1012,325,1.4,21.9,91,0,42,Saturday,0,128.0561364,190.5085294
3,9/24/2016 20:20,8:20:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,43,Saturday,126.4520472,117.5477778,227.7383333
3,9/24/2016 20:20,8:20:00 AM,1,1007.1,1012,325,1.4,21.9,91,0,62,Saturday,126.4520472,117.5477778,227.7383333
2,9/24/2016 20:20,8:20:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,35,Saturday,69.70853242,0,0
1,9/24/2016 20:20,8:20:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,28,Saturday,0,118.8784444,184.8989362
1,9/24/2016 20:20,8:20:00 AM,1,1007.1,1012,325,1.4,21.9,91,0,30,Saturday,0,118.8784444,184.8989362
3,9/24/2016 20:40,8:40:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,64,Saturday,125.9397692,105.2520619,167.8486667
3,9/24/2016 20:40,8:40:00 AM,1,1007.1,1012,325,1.4,21.9,91,0,49,Saturday,125.9397692,105.2520619,167.8486667
2,9/24/2016 20:40,8:40:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,35,Saturday,83.47020761,0,0
1,9/24/2016 20:40,8:40:00 AM,0,1007.1,1012,325,1.4,21.9,91,0,30,Saturday,0,123.9357407,191.3179487
1,9/24/2016 20:40,8:40:00 AM,1,1007.1,1012,325,1.4,21.9,91,0,51,Saturday,0,123.9357407,191.3179487
3,9/24/2016 21:00,9:00:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,56,Saturday,138.8028906,112.6548913,184.4557692
3,9/24/2016 21:00,9:00:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,39,Saturday,138.8028906,112.6548913,184.4557692
1,9/24/2016 21:00,9:00:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,23,Saturday,0,127.4164516,179.6903571
1,9/24/2016 21:00,9:00:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,26,Saturday,0,127.4164516,179.6903571
2,9/24/2016 21:00,9:00:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,27,Saturday,87.89967153,0,0
2,9/24/2016 21:20,9:20:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,28,Saturday,94.8354007,0,0
3,9/24/2016 21:20,9:20:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,54,Saturday,140.94328,104.4366055,188.2453846
3,9/24/2016 21:20,9:20:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,42,Saturday,140.94328,104.4366055,188.2453846
1,9/24/2016 21:20,9:20:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,23,Saturday,0,120.51,197.6728846
1,9/24/2016 21:20,9:20:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,27,Saturday,0,120.51,197.6728846
3,9/24/2016 21:40,9:40:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,43,Saturday,142.7216667,110.8239286,171.4658333
3,9/24/2016 21:40,9:40:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,35,Saturday,142.7216667,110.8239286,171.4658333
1,9/24/2016 21:40,9:40:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,16,Saturday,0,125.1859259,206.8458182
1,9/24/2016 21:40,9:40:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,33,Saturday,0,125.1859259,206.8458182
2,9/24/2016 21:40,9:40:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,17,Saturday,96.87163347,0,0
3,9/24/2016 22:00,10:00:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,38,Saturday,122.6845714,105.2870707,177.17
3,9/24/2016 22:00,10:00:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,25,Saturday,122.6845714,105.2870707,177.17
1,9/24/2016 22:00,10:00:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,16,Saturday,0,124.29625,206.5590909
1,9/24/2016 22:00,10:00:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,21,Saturday,0,124.29625,206.5590909
2,9/24/2016 22:00,10:00:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,19,Saturday,91.97556075,0,0
3,9/24/2016 22:20,10:20:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,34,Saturday,138.9293333,104.0443333,197.738
3,9/24/2016 22:20,10:20:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,27,Saturday,138.9293333,104.0443333,197.738
2,9/24/2016 22:20,10:20:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,20,Saturday,84.24596774,0,0
1,9/24/2016 22:20,10:20:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,13,Saturday,0,145.4594737,209.3536667
1,9/24/2016 22:20,10:20:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,20,Saturday,0,145.4594737,209.3536667
3,9/24/2016 22:40,10:40:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,22,Saturday,118.7641237,108.779322,199.15
3,9/24/2016 22:40,10:40:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,14,Saturday,118.7641237,108.779322,199.15
1,9/24/2016 22:40,10:40:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,15,Saturday,0,143.6606667,225.65
1,9/24/2016 22:40,10:40:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,23,Saturday,0,143.6606667,225.65
2,9/24/2016 22:40,10:40:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,16,Saturday,73.25289617,0,0
3,9/24/2016 23:00,11:00:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,38,Saturday,117.6263529,103.9844086,158.5107692
3,9/24/2016 23:00,11:00:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,24,Saturday,117.6263529,103.9844086,158.5107692
2,9/24/2016 23:00,11:00:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,10,Saturday,65.66453237,0,0
1,9/24/2016 23:00,11:00:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,6,Saturday,0,153.7630435,199.84375
1,9/24/2016 23:00,11:00:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,17,Saturday,0,153.7630435,199.84375
1,9/24/2016 23:20,11:20:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,10,Saturday,0,121.1692,182.8571429
1,9/24/2016 23:20,11:20:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,16,Saturday,0,121.1692,182.8571429
3,9/24/2016 23:20,11:20:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,19,Saturday,117.0698551,100.7542857,192.7433333
3,9/24/2016 23:20,11:20:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,28,Saturday,117.0698551,100.7542857,192.7433333
2,9/24/2016 23:20,11:20:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,16,Saturday,66.47391026,0,0
3,9/24/2016 23:40,11:40:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,18,Saturday,111.5976136,114.937381,173.4586667
3,9/24/2016 23:40,11:40:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,14,Saturday,111.5976136,114.937381,173.4586667
2,9/24/2016 23:40,11:40:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,7,Saturday,67.07622222,0,0
1,9/24/2016 23:40,11:40:00 AM,0,1007.5,1012.4,324,1.1,21.2,93,0,4,Saturday,0,114.7096875,189.2339394
1,9/24/2016 23:40,11:40:00 AM,1,1007.5,1012.4,324,1.1,21.2,93,0,12,Saturday,0,114.7096875,189.2339394
2,9/25/2016 0:00,12:00:00 PM,0,1008.7,1013.7,195,1.1,23.4,87,0,3,Sunday,54.00262774,0,0
3,9/25/2016 0:00,12:00:00 PM,0,1008.7,1013.7,195,1.1,23.4,87,0,15,Sunday,110.6751724,103.9279487,176.4630769
3,9/25/2016 0:00,12:00:00 PM,1,1008.7,1013.7,195,1.1,23.4,87,0,147,Sunday,110.6751724,103.9279487,176.4630769
1,9/25/2016 0:00,12:00:00 PM,0,1008.7,1013.7,195,1.1,23.4,87,0,14,Sunday,0,105.41,197.5335294
1,9/25/2016 0:00,12:00:00 PM,1,1008.7,1013.7,195,1.1,23.4,87,0,98,Sunday,0,105.41,197.5335294
3,9/25/2016 0:20,12:20:00 PM,0,1008.7,1013.7,195,1.1,23.4,87,0,18,Sunday,109.6328571,108.03,198.8679167
3,9/25/2016 0:20,12:20:00 PM,1,1008.7,1013.7,195,1.1,23.4,87,0,111,Sunday,109.6328571,108.03,198.8679167
1,9/25/2016 0:20,12:20:00 PM,0,1008.7,1013.7,195,1.1,23.4,87,0,8,Sunday,0,120.8803125,167.9943333
1,9/25/2016 0:20,12:20:00 PM,1,1008.7,1013.7,195,1.1,23.4,87,0,52,Sunday,0,120.8803125,167.9943333
1,9/25/2016 0:40,12:40:00 PM,0,1008.7,1013.7,195,1.1,23.4,87,0,7,Sunday,0,120.3546154,173.7534286
1,9/25/2016 0:40,12:40:00 PM,1,1008.7,1013.7,195,1.1,23.4,87,0,27,Sunday,0,120.3546154,173.7534286
3,9/25/2016 0:40,12:40:00 PM,0,1008.7,1013.7,195,1.1,23.4,87,0,20,Sunday,110.2928889,123.575125,216.0865517
3,9/25/2016 0:40,12:40:00 PM,1,1008.7,1013.7,195,1.1,23.4,87,0,86,Sunday,110.2928889,123.575125,216.0865517
2,9/25/2016 0:40,12:40:00 PM,0,1008.7,1013.7,195,1.1,23.4,87,0,1,Sunday,67.26403614,0,0
1,9/25/2016 1:00,1:00:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,8,Sunday,0,127.9385714,181.0253191
1,9/25/2016 1:00,1:00:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,14,Sunday,0,127.9385714,181.0253191
3,9/25/2016 1:00,1:00:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,18,Sunday,108.2892754,116.1337179,174.529
3,9/25/2016 1:00,1:00:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,7,Sunday,108.2892754,116.1337179,174.529
3,9/25/2016 1:20,1:20:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,19,Sunday,121.1658974,110.7726136,183.9688889
3,9/25/2016 1:20,1:20:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,9,Sunday,121.1658974,110.7726136,183.9688889
1,9/25/2016 1:20,1:20:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,6,Sunday,0,146.6830769,194.4672414
1,9/25/2016 1:20,1:20:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,6,Sunday,0,146.6830769,194.4672414
2,9/25/2016 1:20,1:20:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,3,Sunday,69.57402778,0,0
3,9/25/2016 1:40,1:40:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,11,Sunday,132.1626596,123.7012308,215.967561
3,9/25/2016 1:40,1:40:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,7,Sunday,132.1626596,123.7012308,215.967561
1,9/25/2016 1:40,1:40:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,2,Sunday,0,159.0987097,198.8409677
1,9/25/2016 1:40,1:40:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,10,Sunday,0,159.0987097,198.8409677
2,9/25/2016 1:40,1:40:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,2,Sunday,66.80066265,0,0
3,9/25/2016 2:00,2:00:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,13,Sunday,142.1324444,120.0976389,190.7911905
3,9/25/2016 2:00,2:00:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,7,Sunday,142.1324444,120.0976389,190.7911905
1,9/25/2016 2:00,2:00:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,5,Sunday,0,150.2460976,182.0486667
1,9/25/2016 2:00,2:00:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,16,Sunday,0,150.2460976,182.0486667
1,9/25/2016 2:20,2:20:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,10,Sunday,0,136.9134146,214.988
1,9/25/2016 2:20,2:20:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,6,Sunday,0,136.9134146,214.988
3,9/25/2016 2:20,2:20:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,19,Sunday,119.7001351,115.2172,213.6627027
3,9/25/2016 2:20,2:20:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,4,Sunday,119.7001351,115.2172,213.6627027
1,9/25/2016 2:40,2:40:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,8,Sunday,0,149.1807407,230.8935294
1,9/25/2016 2:40,2:40:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,5,Sunday,0,149.1807407,230.8935294
3,9/25/2016 2:40,2:40:00 AM,0,1008.7,1013.7,195,1.1,23.4,87,0,17,Sunday,128.0331707,125.0391781,209.0985
3,9/25/2016 2:40,2:40:00 AM,1,1008.7,1013.7,195,1.1,23.4,87,0,4,Sunday,128.0331707,125.0391781,209.0985
3,9/25/2016 3:00,3:00:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,18,Sunday,121.8474157,116.6553846,222.3515385
3,9/25/2016 3:00,3:00:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,3,Sunday,121.8474157,116.6553846,222.3515385
1,9/25/2016 3:00,3:00:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,5,Sunday,0,139.3951613,181.4191667
1,9/25/2016 3:00,3:00:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,10,Sunday,0,139.3951613,181.4191667
3,9/25/2016 3:20,3:20:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,16,Sunday,109.9523333,112.7604348,191.6662963
3,9/25/2016 3:20,3:20:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,4,Sunday,109.9523333,112.7604348,191.6662963
1,9/25/2016 3:20,3:20:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,6,Sunday,0,160.2102857,204.0266667
1,9/25/2016 3:20,3:20:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,18,Sunday,0,160.2102857,204.0266667
1,9/25/2016 3:40,3:40:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,11,Sunday,0,147.0542857,197.7709677
1,9/25/2016 3:40,3:40:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,16,Sunday,0,147.0542857,197.7709677
3,9/25/2016 3:40,3:40:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,8,Sunday,108.8753425,112.7234783,209.4903846
3,9/25/2016 3:40,3:40:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,5,Sunday,108.8753425,112.7234783,209.4903846
1,9/25/2016 4:00,4:00:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,7,Sunday,0,155.3471429,218.0511765
1,9/25/2016 4:00,4:00:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,7,Sunday,0,155.3471429,218.0511765
3,9/25/2016 4:00,4:00:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,15,Sunday,134.32625,129.9758824,175.1088889
3,9/25/2016 4:00,4:00:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,3,Sunday,134.32625,129.9758824,175.1088889
1,9/25/2016 4:20,4:20:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,7,Sunday,0,131.3858333,202.2837838
1,9/25/2016 4:20,4:20:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,16,Sunday,0,131.3858333,202.2837838
3,9/25/2016 4:20,4:20:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,6,Sunday,121.3723881,113.3092453,207.2395833
3,9/25/2016 4:20,4:20:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,4,Sunday,121.3723881,113.3092453,207.2395833
1,9/25/2016 4:40,4:40:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,13,Sunday,0,137.2447368,192.7805
1,9/25/2016 4:40,4:40:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,31,Sunday,0,137.2447368,192.7805
3,9/25/2016 4:40,4:40:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,11,Sunday,126.3740741,119.9768056,162.3723077
3,9/25/2016 4:40,4:40:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,17,Sunday,126.3740741,119.9768056,162.3723077
3,9/25/2016 5:00,5:00:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,11,Sunday,124.6241935,136.8992727,196.59
3,9/25/2016 5:00,5:00:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,10,Sunday,124.6241935,136.8992727,196.59
1,9/25/2016 5:00,5:00:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,9,Sunday,0,121.5096774,176.7960526
1,9/25/2016 5:00,5:00:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,35,Sunday,0,121.5096774,176.7960526
2,9/25/2016 5:00,5:00:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,9,Sunday,63.9555414,0,0
2,9/25/2016 5:20,5:20:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,15,Sunday,61.03142012,0,0
3,9/25/2016 5:20,5:20:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,20,Sunday,129.6916438,120.9797222,211.9144444
3,9/25/2016 5:20,5:20:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,10,Sunday,129.6916438,120.9797222,211.9144444
1,9/25/2016 5:20,5:20:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,6,Sunday,0,150.0317391,182.1682609
1,9/25/2016 5:20,5:20:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,30,Sunday,0,150.0317391,182.1682609
1,9/25/2016 5:40,5:40:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,8,Sunday,0,129.3191667,177.6418182
1,9/25/2016 5:40,5:40:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,33,Sunday,0,129.3191667,177.6418182
3,9/25/2016 5:40,5:40:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,21,Sunday,107.8424719,105.7762963,210.4633333
3,9/25/2016 5:40,5:40:00 AM,1,1008.9,1013.8,102,2.4,28.5,65,0,17,Sunday,107.8424719,105.7762963,210.4633333
2,9/25/2016 5:40,5:40:00 AM,0,1008.9,1013.8,102,2.4,28.5,65,0,16,Sunday,65.99273885,0,0
3,9/25/2016 6:00,6:00:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,36,Sunday,111.1081176,111.7298361,172.3605556
3,9/25/2016 6:00,6:00:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,21,Sunday,111.1081176,111.7298361,172.3605556
2,9/25/2016 6:00,6:00:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,22,Sunday,59.2629078,0,0
1,9/25/2016 6:00,6:00:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,10,Sunday,0,121.6029032,183.9517857
1,9/25/2016 6:00,6:00:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,41,Sunday,0,121.6029032,183.9517857
2,9/25/2016 6:20,6:20:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,23,Sunday,66.93672222,0,0
3,9/25/2016 6:20,6:20:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,43,Sunday,110.3249495,110.8138889,227.4706452
3,9/25/2016 6:20,6:20:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,28,Sunday,110.3249495,110.8138889,227.4706452
1,9/25/2016 6:20,6:20:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,12,Sunday,0,120.6426316,233.5871875
1,9/25/2016 6:20,6:20:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,47,Sunday,0,120.6426316,233.5871875
3,9/25/2016 6:40,6:40:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,69,Sunday,113.4206122,108.1914545,160.712
3,9/25/2016 6:40,6:40:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,49,Sunday,113.4206122,108.1914545,160.712
1,9/25/2016 6:40,6:40:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,26,Sunday,0,157.1728571,191.4754839
1,9/25/2016 6:40,6:40:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,60,Sunday,0,157.1728571,191.4754839
2,9/25/2016 6:40,6:40:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,29,Sunday,64.41466667,0,0
2,9/25/2016 7:00,7:00:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,30,Sunday,56.1310828,0,0
3,9/25/2016 7:00,7:00:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,71,Sunday,110.8360204,107.09125,171.3031579
3,9/25/2016 7:00,7:00:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,50,Sunday,110.8360204,107.09125,171.3031579
1,9/25/2016 7:00,7:00:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,20,Sunday,0,129.714,216.3246341
1,9/25/2016 7:00,7:00:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,65,Sunday,0,129.714,216.3246341
3,9/25/2016 7:20,7:20:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,81,Sunday,109.9193458,95.77507692,165.3688889
3,9/25/2016 7:20,7:20:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,72,Sunday,109.9193458,95.77507692,165.3688889
1,9/25/2016 7:20,7:20:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,22,Sunday,0,145.7533333,180.7907143
1,9/25/2016 7:20,7:20:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,81,Sunday,0,145.7533333,180.7907143
2,9/25/2016 7:20,7:20:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,45,Sunday,63.1178,0,0
3,9/25/2016 7:40,7:40:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,88,Sunday,111.6573043,103.8727869,170.2095455
3,9/25/2016 7:40,7:40:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,112,Sunday,111.6573043,103.8727869,170.2095455
2,9/25/2016 7:40,7:40:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,62,Sunday,65.02337143,0,0
1,9/25/2016 7:40,7:40:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,33,Sunday,0,108.9282143,177.4675
1,9/25/2016 7:40,7:40:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,65,Sunday,0,108.9282143,177.4675
3,9/25/2016 8:00,8:00:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,115,Sunday,117.9293519,99.41652778,161.9330435
3,9/25/2016 8:00,8:00:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,112,Sunday,117.9293519,99.41652778,161.9330435
2,9/25/2016 8:00,8:00:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,70,Sunday,62.20367521,0,0
1,9/25/2016 8:00,8:00:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,35,Sunday,0,122.2483721,169.5206818
1,9/25/2016 8:00,8:00:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,98,Sunday,0,122.2483721,169.5206818
3,9/25/2016 8:20,8:20:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,88,Sunday,122.5152542,109.5778205,167.9916667
3,9/25/2016 8:20,8:20:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,111,Sunday,122.5152542,109.5778205,167.9916667
2,9/25/2016 8:20,8:20:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,75,Sunday,66.21702929,0,0
1,9/25/2016 8:20,8:20:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,40,Sunday,0,128.6441026,177.1870588
1,9/25/2016 8:20,8:20:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,96,Sunday,0,128.6441026,177.1870588
2,9/25/2016 8:40,8:40:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,90,Sunday,68.34610236,0,0
1,9/25/2016 8:40,8:40:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,50,Sunday,0,121.2378378,177.4236364
1,9/25/2016 8:40,8:40:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,105,Sunday,0,121.2378378,177.4236364
3,9/25/2016 8:40,8:40:00 AM,0,1006.4,1011.3,85,2.9,29.9,58,0,110,Sunday,129.4568468,108.6354286,175.1179167
3,9/25/2016 8:40,8:40:00 AM,1,1006.4,1011.3,85,2.9,29.9,58,0,120,Sunday,129.4568468,108.6354286,175.1179167
3,9/25/2016 9:00,9:00:00 AM,0,1006.6,1011.5,57,2.8,28.9,57,0,92,Sunday,128.8419048,114.2425,178.5658333
3,9/25/2016 9:00,9:00:00 AM,1,1006.6,1011.5,57,2.8,28.9,57,0,108,Sunday,128.8419048,114.2425,178.5658333
2,9/25/2016 9:00,9:00:00 AM,0,1006.6,1011.5,57,2.8,28.9,57,0,64,Sunday,70.00024896,0,0
1,9/25/2016 9:00,9:00:00 AM,0,1006.6,1011.5,57,2.8,28.9,57,0,41,Sunday,0,128.1527907,171.7690476
1,9/25/2016 9:00,9:00:00 AM,1,1006.6,1011.5,57,2.8,28.9,57,0,108,Sunday,0,128.1527907,171.7690476
2,9/25/2016 9:20,9:20:00 AM,0,1006.6,1011.5,57,2.8,28.9,57,0,104,Sunday,69.06866142,0,0
